Installing system update,values/strings.xml,17,Системната актуализация се инсталира,values-bg/strings.xml,4,bootable/recovery,tools/recovery_l10n/res
Erasing,values/strings.xml,22,Изтрива се,values-bg/strings.xml,5,bootable/recovery,tools/recovery_l10n/res
No command,values/strings.xml,28,Без команда,values-bg/strings.xml,6,bootable/recovery,tools/recovery_l10n/res
Error!,values/strings.xml,33,Грешка!,values-bg/strings.xml,7,bootable/recovery,tools/recovery_l10n/res
Installing security update,values/strings.xml,37,Актуализацията на сигурносттa се инсталира,values-bg/strings.xml,8,bootable/recovery,tools/recovery_l10n/res
"Cannot load Android system. Your data may be corrupt. If you continue to get this message, you may need to perform a factory data reset and erase all user data stored on this device.",values/strings.xml,42,"Системата Android не може да се зареди. Данните ви може да са повредени. Ако продължите да получавате това съобщение, може да е необходимо да възстановите фабричните настройки и да изтриете всички потребителски данни, съхранени на това устройство.",values-bg/strings.xml,9,bootable/recovery,tools/recovery_l10n/res
Try again,values/strings.xml,51,Нов опит,values-bg/strings.xml,10,bootable/recovery,tools/recovery_l10n/res
Factory data reset,values/strings.xml,57,Възстановяване на фабричните настройки,values-bg/strings.xml,11,bootable/recovery,tools/recovery_l10n/res
Wipe all user data?\n\n THIS CAN NOT BE UNDONE!,values/strings.xml,62,Да се изчистят ли всички потребителски данни?\n\n ТОВА ДЕЙСТВИЕ НЕ МОЖЕ ДА БЪДЕ ОТМЕНЕНО!,values-bg/strings.xml,12,bootable/recovery,tools/recovery_l10n/res
Cancel,values/strings.xml,69,Отказ,values-bg/strings.xml,13,bootable/recovery,tools/recovery_l10n/res
Fallback,values/strings.xml,20,Fallback,values-bg/strings.xml,19,development,apps/Fallback/res
Unsupported action,values/strings.xml,22,Неподдържано действие,values-bg/strings.xml,20,development,apps/Fallback/res
That action is not currently supported.,values/strings.xml,24,Понастоящем това действие не се поддържа.,values-bg/strings.xml,21,development,apps/Fallback/res
ANGLE Preferences,values/strings.xml,20,Предпочитания за ANGLE,values-bg/strings.xml,20,device/generic/vulkan-cereal,third-party/angle/src/android_system_settings/res
Modify ANGLE settings,values/strings.xml,24,Промяна на настройките за ANGLE,values-bg/strings.xml,21,device/generic/vulkan-cereal,third-party/angle/src/android_system_settings/res
General,values/strings.xml,27,Общи,values-bg/strings.xml,22,device/generic/vulkan-cereal,third-party/angle/src/android_system_settings/res
Use ANGLE for all apps,values/strings.xml,32,Използване на ANGLE за всички приложения,values-bg/strings.xml,23,device/generic/vulkan-cereal,third-party/angle/src/android_system_settings/res
Show dialog box when ANGLE is loaded,values/strings.xml,37,При зареждането на ANGLE да се показва диалогов прозорец,values-bg/strings.xml,24,device/generic/vulkan-cereal,third-party/angle/src/android_system_settings/res
