Installing system update,values/strings.xml,17,Installerer systemopdateringen,values-da/strings.xml,4,bootable/recovery,tools/recovery_l10n/res
Erasing,values/strings.xml,22,Sletter,values-da/strings.xml,5,bootable/recovery,tools/recovery_l10n/res
No command,values/strings.xml,28,Ingen kommando,values-da/strings.xml,6,bootable/recovery,tools/recovery_l10n/res
Error!,values/strings.xml,33,Fejl!,values-da/strings.xml,7,bootable/recovery,tools/recovery_l10n/res
Installing security update,values/strings.xml,37,Installerer sikkerhedsopdateringen,values-da/strings.xml,8,bootable/recovery,tools/recovery_l10n/res
"Cannot load Android system. Your data may be corrupt. If you continue to get this message, you may need to perform a factory data reset and erase all user data stored on this device.",values/strings.xml,42,"Android-systemet kan ikke indlæses. Dine data er muligvis beskadigede. Hvis du bliver ved med at få denne meddelelse, er du måske nødt til at udføre en gendannelse af fabriksdata og slette alle brugerdata, der er gemt på denne enhed.",values-da/strings.xml,9,bootable/recovery,tools/recovery_l10n/res
Try again,values/strings.xml,51,Prøv igen,values-da/strings.xml,10,bootable/recovery,tools/recovery_l10n/res
Factory data reset,values/strings.xml,57,Gendannelse af fabriksdata,values-da/strings.xml,11,bootable/recovery,tools/recovery_l10n/res
Wipe all user data?\n\n THIS CAN NOT BE UNDONE!,values/strings.xml,62,Vil du rydde alle brugerdata?\n\n DETTE KAN IKKE FORTRYDES!,values-da/strings.xml,12,bootable/recovery,tools/recovery_l10n/res
Cancel,values/strings.xml,69,Annuller,values-da/strings.xml,13,bootable/recovery,tools/recovery_l10n/res
Fallback,values/strings.xml,20,Reserve,values-da/strings.xml,19,development,apps/Fallback/res
Unsupported action,values/strings.xml,22,Handlingen understøttes ikke,values-da/strings.xml,20,development,apps/Fallback/res
That action is not currently supported.,values/strings.xml,24,Handlingen understøttes ikke i øjeblikket.,values-da/strings.xml,21,development,apps/Fallback/res
ANGLE Preferences,values/strings.xml,20,Præferencer for ANGLE,values-da/strings.xml,20,device/generic/vulkan-cereal,third-party/angle/src/android_system_settings/res
Modify ANGLE settings,values/strings.xml,24,Rediger indstillingerne for ANGLE,values-da/strings.xml,21,device/generic/vulkan-cereal,third-party/angle/src/android_system_settings/res
General,values/strings.xml,27,Generelt,values-da/strings.xml,22,device/generic/vulkan-cereal,third-party/angle/src/android_system_settings/res
Use ANGLE for all apps,values/strings.xml,32,Brug ANGLE til alle apps,values-da/strings.xml,23,device/generic/vulkan-cereal,third-party/angle/src/android_system_settings/res
Show dialog box when ANGLE is loaded,values/strings.xml,37,"Vis dialogboksen, når ANGLE indlæses",values-da/strings.xml,24,device/generic/vulkan-cereal,third-party/angle/src/android_system_settings/res
Select OpenGL Driver,values/strings.xml,40,Vælg OpenGL Driver,values-da/strings.xml,25,device/generic/vulkan-cereal,third-party/angle/src/android_system_settings/res
"angle, opengl, graphics",values/strings.xml,44,"angle, opengl, grafik",values-da/strings.xml,26,device/generic/vulkan-cereal,third-party/angle/src/android_system_settings/res
Using ANGLE,values/strings.xml,48,Bruger ANGLE,values-da/strings.xml,27,device/generic/vulkan-cereal,third-party/angle/src/android_system_settings/res
No available apps,values/strings.xml,51,Der er ingen tilgængelige apps,values-da/strings.xml,28,device/generic/vulkan-cereal,third-party/angle/src/android_system_settings/res
No apps installed that can use ANGLE,values/strings.xml,54,"Der er ingen installerede apps, som kan bruge ANGLE",values-da/strings.xml,29,device/generic/vulkan-cereal,third-party/angle/src/android_system_settings/res
Activity Stub,values/strings.xml,5,Stub for aktivitet,values-da/strings.xml,4,device/google/atv,FrameworkPackageStubs/res
You don't have an app that can do this,values/strings.xml,8,"Du har ikke nogen app, der kan gøre dette",values-da/strings.xml,5,device/google/atv,FrameworkPackageStubs/res
None,values/strings.xml,11,Ingen,values-da/strings.xml,6,device/google/atv,FrameworkPackageStubs/res
N/A,values/strings.xml,19,Ikke tilgængeligt,values-da/strings.xml,19,device/google/atv,libraries/BluetoothServices/res
Critical,values/strings.xml,20,Kritisk,values-da/strings.xml,20,device/google/atv,libraries/BluetoothServices/res
Low,values/strings.xml,21,Lavt,values-da/strings.xml,21,device/google/atv,libraries/BluetoothServices/res
Good,values/strings.xml,22,Godt,values-da/strings.xml,22,device/google/atv,libraries/BluetoothServices/res
Confirm remote update,values/strings.xml,24,Bekræft opdatering af fjernbetjening,values-da/strings.xml,23,device/google/atv,libraries/BluetoothServices/res
During the update your remote may briefly disconnect.,values/strings.xml,25,Forbindelsen til din fjernbetjening afbrydes muligvis i et kort øjeblik under opdateringen.,values-da/strings.xml,24,device/google/atv,libraries/BluetoothServices/res
Continue,values/strings.xml,27,Fortsæt,values-da/strings.xml,25,device/google/atv,libraries/BluetoothServices/res
Cancel,values/strings.xml,28,Annuller,values-da/strings.xml,26,device/google/atv,libraries/BluetoothServices/res
Remote update,values/strings.xml,30,Opdatering til fjernbetjening,values-da/strings.xml,27,device/google/atv,libraries/BluetoothServices/res
New software available,values/strings.xml,31,Ny tilgængelig software,values-da/strings.xml,28,device/google/atv,libraries/BluetoothServices/res
Update available,values/strings.xml,32,Ny opdatering,values-da/strings.xml,29,device/google/atv,libraries/BluetoothServices/res
Remote is up to date,values/strings.xml,33,Fjernbetjeningen er opdateret,values-da/strings.xml,30,device/google/atv,libraries/BluetoothServices/res
Remote update failed,values/strings.xml,34,Opdateringen af fjernbetjeningen mislykkedes,values-da/strings.xml,31,device/google/atv,libraries/BluetoothServices/res
We experienced an issue while updating your remote. Please try again.,values/strings.xml,35,Der opstod en fejl under opdateringen af din fjernbetjening. Prøv igen.,values-da/strings.xml,32,device/google/atv,libraries/BluetoothServices/res
Please wait,values/strings.xml,36,Vent,values-da/strings.xml,33,device/google/atv,libraries/BluetoothServices/res
Pair your remote again,values/strings.xml,37,Par din fjernbetjening igen,values-da/strings.xml,34,device/google/atv,libraries/BluetoothServices/res
Enabled,values/strings.xml,39,Aktiveret,values-da/strings.xml,35,device/google/atv,libraries/BluetoothServices/res
Disabled,values/strings.xml,40,Deaktiveret,values-da/strings.xml,36,device/google/atv,libraries/BluetoothServices/res
Battery level,values/strings.xml,42,Batteriniveau,values-da/strings.xml,37,device/google/atv,libraries/BluetoothServices/res
