Installing system update,values/strings.xml,17,Nameščanje posodobitve sistema,values-sl/strings.xml,4,bootable/recovery,tools/recovery_l10n/res
Erasing,values/strings.xml,22,Brisanje,values-sl/strings.xml,5,bootable/recovery,tools/recovery_l10n/res
No command,values/strings.xml,28,Ni ukaza,values-sl/strings.xml,6,bootable/recovery,tools/recovery_l10n/res
Error!,values/strings.xml,33,Napaka,values-sl/strings.xml,7,bootable/recovery,tools/recovery_l10n/res
Installing security update,values/strings.xml,37,Nameščanje varnostne posodobitve,values-sl/strings.xml,8,bootable/recovery,tools/recovery_l10n/res
"Cannot load Android system. Your data may be corrupt. If you continue to get this message, you may need to perform a factory data reset and erase all user data stored on this device.",values/strings.xml,42,"Sistema Android ni mogoče naložiti. Podatki so morda poškodovani. Če se bo to sporočilo še naprej prikazovalo, boste morda morali izvesti ponastavitev na tovarniške nastavitve in izbrisati vse uporabniške podatke, ki so shranjeni v tej napravi.",values-sl/strings.xml,9,bootable/recovery,tools/recovery_l10n/res
Try again,values/strings.xml,51,Poskusi znova,values-sl/strings.xml,10,bootable/recovery,tools/recovery_l10n/res
Factory data reset,values/strings.xml,57,Ponastavitev na tovarniške nastavitve,values-sl/strings.xml,11,bootable/recovery,tools/recovery_l10n/res
Wipe all user data?\n\n THIS CAN NOT BE UNDONE!,values/strings.xml,62,Želite izbrisati vse uporabniške podatke?\n\n TEGA NI MOGOČE RAZVELJAVITI!,values-sl/strings.xml,12,bootable/recovery,tools/recovery_l10n/res
Cancel,values/strings.xml,69,Prekliči,values-sl/strings.xml,13,bootable/recovery,tools/recovery_l10n/res
Fallback,values/strings.xml,20,Nadomestna aplikacija,values-sl/strings.xml,19,development,apps/Fallback/res
Unsupported action,values/strings.xml,22,Dejanje ni podprto.,values-sl/strings.xml,20,development,apps/Fallback/res
That action is not currently supported.,values/strings.xml,24,To dejanje trenutno še ni podprto.,values-sl/strings.xml,21,development,apps/Fallback/res
ANGLE Preferences,values/strings.xml,20,Nastavitve za ANGLE,values-sl/strings.xml,20,device/generic/vulkan-cereal,third-party/angle/src/android_system_settings/res
Modify ANGLE settings,values/strings.xml,24,Spreminjanje nastavitev za gonilnik ANGLE,values-sl/strings.xml,21,device/generic/vulkan-cereal,third-party/angle/src/android_system_settings/res
General,values/strings.xml,27,Splošno,values-sl/strings.xml,22,device/generic/vulkan-cereal,third-party/angle/src/android_system_settings/res
Use ANGLE for all apps,values/strings.xml,32,Uporabi ANGLE za vse aplikacije,values-sl/strings.xml,23,device/generic/vulkan-cereal,third-party/angle/src/android_system_settings/res
Show dialog box when ANGLE is loaded,values/strings.xml,37,"Pokaži pogovorno okno, ko se naloži gonilnik ANGLE",values-sl/strings.xml,24,device/generic/vulkan-cereal,third-party/angle/src/android_system_settings/res
Select OpenGL Driver,values/strings.xml,40,Izbira gonilnika OpenGL,values-sl/strings.xml,25,device/generic/vulkan-cereal,third-party/angle/src/android_system_settings/res
"angle, opengl, graphics",values/strings.xml,44,"angle, opengl, grafika",values-sl/strings.xml,26,device/generic/vulkan-cereal,third-party/angle/src/android_system_settings/res
Using ANGLE,values/strings.xml,48,Uporablja se gonilnik ANGLE,values-sl/strings.xml,27,device/generic/vulkan-cereal,third-party/angle/src/android_system_settings/res
No available apps,values/strings.xml,51,Na voljo ni nobena aplikacija,values-sl/strings.xml,28,device/generic/vulkan-cereal,third-party/angle/src/android_system_settings/res
No apps installed that can use ANGLE,values/strings.xml,54,"Nameščena ni nobena aplikacija, ki bi lahko uporabljala gonilnik ANGLE",values-sl/strings.xml,29,device/generic/vulkan-cereal,third-party/angle/src/android_system_settings/res
Activity Stub,values/strings.xml,5,Slepa procedura dejavnosti,values-sl/strings.xml,4,device/google/atv,FrameworkPackageStubs/res
You don't have an app that can do this,values/strings.xml,8,"Nimate aplikacije, ki bi lahko to izvedla.",values-sl/strings.xml,5,device/google/atv,FrameworkPackageStubs/res
None,values/strings.xml,11,Brez,values-sl/strings.xml,6,device/google/atv,FrameworkPackageStubs/res
N/A,values/strings.xml,19,/,values-sl/strings.xml,19,device/google/atv,libraries/BluetoothServices/res
Critical,values/strings.xml,20,Kritična,values-sl/strings.xml,20,device/google/atv,libraries/BluetoothServices/res
Low,values/strings.xml,21,Nizka,values-sl/strings.xml,21,device/google/atv,libraries/BluetoothServices/res
Good,values/strings.xml,22,Dobra,values-sl/strings.xml,22,device/google/atv,libraries/BluetoothServices/res
Confirm remote update,values/strings.xml,24,Potrdite posodobitev daljinskega upravljalnika,values-sl/strings.xml,23,device/google/atv,libraries/BluetoothServices/res
During the update your remote may briefly disconnect.,values/strings.xml,25,Med posodobitvijo bo daljinski upravljalnik morda na kratko izgubil povezavo.,values-sl/strings.xml,24,device/google/atv,libraries/BluetoothServices/res
Continue,values/strings.xml,27,Naprej,values-sl/strings.xml,25,device/google/atv,libraries/BluetoothServices/res
Cancel,values/strings.xml,28,Prekliči,values-sl/strings.xml,26,device/google/atv,libraries/BluetoothServices/res
Remote update,values/strings.xml,30,Posodobitev daljinskega upravljalnika,values-sl/strings.xml,27,device/google/atv,libraries/BluetoothServices/res
New software available,values/strings.xml,31,Na voljo je nova programska oprema,values-sl/strings.xml,28,device/google/atv,libraries/BluetoothServices/res
Update available,values/strings.xml,32,Na voljo je posodobitev,values-sl/strings.xml,29,device/google/atv,libraries/BluetoothServices/res
Remote is up to date,values/strings.xml,33,Daljinski upravljalnik je posodobljen,values-sl/strings.xml,30,device/google/atv,libraries/BluetoothServices/res
Remote update failed,values/strings.xml,34,Posodobitev daljinskega upravljalnika ni uspela,values-sl/strings.xml,31,device/google/atv,libraries/BluetoothServices/res
We experienced an issue while updating your remote. Please try again.,values/strings.xml,35,Pri posodabljanju daljinskega upravljalnika je prišlo do težave. Poskusite znova.,values-sl/strings.xml,32,device/google/atv,libraries/BluetoothServices/res
Please wait,values/strings.xml,36,Počakajte,values-sl/strings.xml,33,device/google/atv,libraries/BluetoothServices/res
Pair your remote again,values/strings.xml,37,Znova seznanite daljinski upravljalnik,values-sl/strings.xml,34,device/google/atv,libraries/BluetoothServices/res
Enabled,values/strings.xml,39,Omogočeno,values-sl/strings.xml,35,device/google/atv,libraries/BluetoothServices/res
Disabled,values/strings.xml,40,Onemogočeno,values-sl/strings.xml,36,device/google/atv,libraries/BluetoothServices/res
Battery level,values/strings.xml,42,Raven napolnjenosti baterije,values-sl/strings.xml,37,device/google/atv,libraries/BluetoothServices/res
%1$d%%,values/strings.xml,44,%1$d %%,values-sl/strings.xml,38,device/google/atv,libraries/BluetoothServices/res
